"file_path","status","error_message"
"/home/runner/work/FigureYa/FigureYa/FigureYa295ClassDiscovery/FigureYa295ClassDiscovery.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa296VIPER/FigureYa296VIPER.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa297Rbar/FigureYa297Rbar.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa298ecdfPvalue/FigureYa298ecdfPvalue.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa299pancanSurv/FigureYa299pancanSurv.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa2ggtree+pheatmap+msa/FigureYa2ggtree+pheatmap+msa.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa300pancanCor/FigureYa300pancanCor.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa301scCoExpr/FigureYa301scCoExpr.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa302NTPPAM/FigureYa302NTPPAM.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa303panCircos/FigureYa303panCircos.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa304MAGIC/FigureYa304MAGIC_lowMemory.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa304MAGIC/FigureYa304MAGIC.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa305PMAPscore/FigureYa305PMAPscore.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa306slingshot/FigureYa306slingshot.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa307CNVHeatmap/FigureYa307CNVHeatmap.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa308IHS/FigureYa308IHS.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa30nomogram_update/FigureYa30nomogram_update.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa310CPDBChordGramV2/FigureYa310CPDBChordGramV2.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa311PAM50Heatmap/FigureYa311PAM50Heatmap.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa312CellPreference/FigureYa312CellPreference.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa313CircularPlot/FigureYa313CircularPlot.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa314SingleRScore/FigureYa314SingleRScore.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa315SingleRFraction/FigureYa315SingleRFraction.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa316RF_XGBoost_Boruta/FigureYa316RF_XGBoost_Boruta.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa317RoeDot/FigureYa317RoeDot.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa318GenesetDEDotplot/FigureYa318GenesetDEDotplot.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa319ContribScore/FigureYa319ContribScore.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa31lasso_update/FigureYa31lasso_update.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa320ClontypeHeatmap/FigureYa320ClontypeHeatmap.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa321volcanoSE/FigureYa321volcanoSE.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa322SSEA/FigureYa322SSEA.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa323STpathseq/FigureYa323STpathseq.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa32ID_table/FigureYa32ID_table.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa33DCA_update/FigureYa33DCA_update.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa34count2FPKMv2/FigureYa34count2FPKMv2.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa35batch_bestSeparationV3_update/FigureYa35batch_bestSeparationV3_update.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa36nSurvV3/FigureYa36nSurvV3.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa37correlationV2_update/FigureYa37correlationV2_update.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa38PCA/FigureYa38PCA.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa39bar/FigureYa39bar.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa3genomeView/FigureYa3genomeView.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa40lineage/FigureYa40lineage.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa41GEO2lncRNA_update/FigureYa41GEO2lncRNA_update.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa42oncoprintV2_update/FigureYa42oncoprintV2_update.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa43ManhattanV2/FigureYa43ManhattanV2.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa44profile/FigureYa44profile.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa45V2/FigureYa45iClusterV2.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa47HRtable/FigureYa47HRtable.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa48Adonis/FigureYa48Adonis.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa4bestSeparation/FigureYa4bestSeparation.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa51TMB_update/FigureYa51TMB_update.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa52GOplot/FigureYa52GOplot.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa53PPImodule/FigureYa53PPImodule-0527更新.rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa55panCancer_violinV2/FigureYa55panCancer_violinV2.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa55plus_pancancer_boxplot/FigureYa55plus_pancancer_boxplot.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa56immune_inflitrationV3/FigureYa56immune_inflitrationV3.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa57profile_1bw/FigureYa57profile_1bw.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa58lncRNAreannotation/FigureYa58lncRNAreannotation.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa59Plus_GEO2DEG/FigureYa59Plus_GEO2DEG.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa59volcanoV2/FigureYa59volcanoV2.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa5bubbles/FigureYa5bubbles.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa60GSEA_clusterProfilerV2/FigureYa60GSEA_clusterProfilerV2.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa60GSEA_clusterProfilerV3/FigureYa60GSEA_clusterProfilerV2.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa61GSVA/FigureYa61GSVA.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa62twoAxis/FigureYa62twoAxis.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa63pubmedMiningV2/FigureYa63pubmedMiningV2.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa64triangle/FigureYa64triangle.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa65SVM/FigureYa65SVM.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa66单因素cox/FigureYa66单因素cox.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa67phastCons/FigureYa67phastCons.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa68friendsV2/FigureYa68friendsV2.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa69cancerSubtype/FigureYa69cancerSubtype.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa69cancerSubtype/How to get easy input from xena pan-cancer file.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa6rHRs/FigureYa6rHRs.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa70mutationEvents/FigureYa70mutationEvents.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa71ssGSEA_update/FigureYa71ssGSEA_update.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa72biomarker/FigureYa72biomarker.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa73batchCorrelation/FigureYa73batchCorrelation.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa74OmicCircos/FigureYa74OmicCircos.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa75bubble_volcano/FigureYa75bubble_volcano.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa76corrgram/FigureYa76corrgram.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa77baseZoom/FigureYa77baseZoom.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa78gganatogram/FigureYa78gganatogram.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa7PSM/FigureYa7PSM.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa80GOclustering/FigureYa80GOclustering.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa81immune_network/FigureYa81immune_network.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa83enrichment/FigureYa83enrichment.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa84roast/FigureYa84roast.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa85timeROC/FigureYa85timeROC.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa86SNPmotif/FigureYa86SNPmotif.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa87fish/FigureYa87fish.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa88DAVIDkappa/FigureYa88DAVIDkappa.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa89ggplotCirco/FigureYa89ggplotCirco.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa8radar/FigureYa8radarChart.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa90subgroup/FigureYa90subgroup/FigureYa90subgroup.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa91cluster_heatmap/FigureYa91cluster_heatmap.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa92immune_gene_update/FigureYa92immune_gene_update.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa93UMAP/FigureYa93UMAP.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa94STEMbox_update/FigureYa94STEMbox_update.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa95pairwise/FigureYa95pairwise.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa96R2/FigureYa96R2.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa97correlationV3/FigureYa97correlationV3.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa98STEMheatmapV2/FigureYa98STEMheatmapV2.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa99smoothHRv2/FigureYa99smoothHRv2.Rmd","success","[DRY RUN] "
"/home/runner/work/FigureYa/FigureYa/FigureYa9heatmap/FigureYa9heatmap.Rmd","success","[DRY RUN] "
